Aux,Fecha,Jornada,ID_PARTIDO,Arbitro,Equipo_local,Equipo_Visitante,Jugador,Assists,Blocked shots,Corners won,Crosses,Fouls conceded,Fouls won,Goals,Offsides,Passes,Red cards,Saves,Shots,Shots on target,Tackles,Yellow cards
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,Jonathan Montiel Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,M. Qurbanlı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,Y. Vertessen,0,1,3,5,0,0,0,1,25,0,0,2,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,G. Diakite,0,2,0,0,0,1,0,0,26,0,0,3,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,S. Diabaté,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,N. Veratschnig,0,0,0,4,3,1,0,0,43,0,0,1,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,C. Zawieschitzky,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,D. Redzic,0,0,2,7,1,2,0,0,22,0,0,0,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,D. Schmid,0,1,2,5,1,2,0,0,43,0,0,2,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,A. Barry,0,0,1,0,3,0,0,0,74,0,0,0,0,2,1
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,E. Baidoo,0,0,1,2,2,0,0,0,18,0,0,1,1,2,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,K. Boma,0,0,1,0,1,2,0,0,64,0,0,0,0,4,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,V. Zabransky,0,0,0,0,0,0,0,0,55,0,0,1,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,B. Mazurek,0,0,1,1,0,0,0,0,20,0,0,0,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,K. Konaté,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,S. Kitano,0,0,1,4,1,1,0,0,10,0,0,0,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,H. Tabaković,0,0,1,0,1,0,1,0,4,0,0,2,2,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,E. Aguilar,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,Alexandre Brito,0,0,0,0,0,1,0,0,24,0,0,0,0,1,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,R. Majecki,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,David Luiz,0,0,0,1,1,0,0,0,52,0,0,0,0,4,1
46,6 Aug 2026,,cp5ku1mbusutyu91nq6hverkk,Damian Sylwestrzak,FC Salzburg,Pafos FC,N. Ioannou,0,0,0,2,0,0,0,0,36,0,0,0,0,1,0
